web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665328641-2318","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Trythis-maybe","Chicago195 contributions95 helpful votes","Lovely Hawaiian and Classy","It was lovely Hawaiian perfection. Setting, service, class, rooms, food— all excellent. Fabulous! 
My only wishes….of course I wish perfection cost less (!). And, I wish the pool(s) were deeper. 
We will return, God willing!","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2319","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Alison E","3 contributions","Glad to be back","A SUPERB and beautiful redo of this wonderful resort.  New decor is  modern yet still makes if feel like a Hawaiian vacation and site specific.  The Auberge did a tremendous job with the outdoor spaces and we will be back soon!","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2320","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","b0nnieb00p","Concord, Massachusetts239 contributions125 helpful votes","Elegant, Luxurious, and Relaxing -- Highly Recommend!","I'm fussy -- very fussy. If I recommend something, you can count of the fact that it's good. The Mauna Lani is good -- very, very good. Outstanding, really. The rooms are understated and luxurious, the housekeeping staff do a great job -- our room was spotless morning and night. The towels are thick, the bed is more than comfortable, and the resort itself is heavenly. The adult pool is quiet and the view overlooking the ocean is spectacular. The beach is just what you expect a beach to be, with an inlet for safe swimming and a turtle hangout a few hundred feet away. The hotel could use another restaurant -- having just 2 restaurants on-site aren't enough when things get busy. Upon our arrival, we couldn't get reservations at either hotel restaurant and we ended up eating at the bar after a wait for a seat there. There should be some tables reserved and saved for hotel guests -- which there doesn't seem to be. Too, the hotel concierge service can be hit or miss. We wanted dinner reservations at Napua and despite being hotel guests for 5-days, the concierge couldn't get us in there, which was odd. Usually, a good concierge can pull a rabbit out of a hat. So, that was disappointing. This said, we left the Mauna Lani relaxed and happy and we would stay here again in a heartbeat.","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2321","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Denise K","1 contribution","Mauna Lani, Auberge Resorts - Big Island","The Mauna Lani is a great place to stay on the Big Island - high-end without the fuss and crowd of a larger resort. The staff, food, service and property are all top notch, and we would go back and recommend this property to friends and family. We had a great, relaxing, and fun stay!","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2322","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","jbcvhc","Tucson, Arizona1 contribution","Amazing","The property was spectacular!  The service was beyond excellent.  Rooms were in small side but luxurious. We loved taking the path around the ponds and past the golf course. Breakfast was delicious every morning.","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2323","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","shava","Hicksville, New York18 contributions14 helpful votes","amazing everything at this property","staff were excellent
food was expensive but it tasted absolutely delicious
check out the poke bowls at the surf shack, delicious
love the acai bowls at HaLani 
love the spicy shrimp pasta dish at Ha Bar
great property. great service. overall, great experience","Date of stay: January 2022","Trip type: Traveled on business","ui_bubble_rating bubble_50"
"1665328641-2324","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Connector22747443962","1 contribution","Paradise within Paradise","Mauna Lani is an exceptional resort.  VIP service from the moment you arrive.  Greeted with warm smiles, lei's & beverages you're quickly whisked into an open air design resort.  Beautiful grounds, architecture throughout.  Resort staff is exceptional in all they do.  Rooms are beautiful with great views and high end quality in-room amenities.  Sleek pools, stunning beach, on property hiking trails, tons of activities, wide variety of on-property restaurants, Spa, shopping, market & Mika - the resort pup.","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2325","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","oesequine","1 contribution","Beautiful Place","We enjoyed our stay at this resort, many hiking trails along the shore, friendly staff, excellent food, nice rooms, fun water activities. Sheltered lagoon for ocean swimming and snorkeling, turtles turtles turtles :)","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2326","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","suzier5","Redmond, Washington19 contributions3 helpful votes","Relaxing gracious vacation","Mauna Lani was a terrific place to stay this January. Rooms are understated elegance and spacious. Property is open air and tastefully decorated, lots of quiet underlighting at nights. Staff is warm and helpful, very welcoming. Would defintely go back!","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2327","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","mrgrupe","Washington DC, District of Columbia1 contribution","Piko Lives!","Over 50 years of visits to the Hawaiian Islands, the Mauna Lani for us is among the very best. Always has been; still is. Wonderful location, beautiful property, great dining.  We've never been disappointed, and the recent renovation of the property is a plus. It's like entering a bright and inspiring cathedral. You won't regret it.","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2328","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Dorindas","Fairfax, Virginia3 contributions","Mauna Lani Resort on the Big Island","The resort is gorgeous, staff were very friendly and welcoming, always attentive.  Gorgeous beach area and very nice adult pool.  The only ""downside"" is that the closest local restaurants off site are 30 minutes away.  The resort's food was fantastic, but watch out because the servings are huge - I would recommend sharing portions if you don't want to waste food.","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2329","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Mtnbrookie","Birmingham, Alabama106 contributions59 helpful votes","Incredible experience all around","Visited for five days in January for a meeting and with my two daughters,   Spent most of the time on the property including all meals.  An incredible experience from arrival and valet to our departure.   Pool, beach, staff, restaurants were all fantastic.   Rooms were spacious and beds comfortable.  Highly recommend","Date of stay: January 2022","Trip type: Traveled on business","ui_bubble_rating bubble_50"
"1665328641-2330","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","sgaddy2022","1 contribution","fantastic service","the staff was knowledgable and very helpful . when visiting KONA  this is the only place to stay 
the restaurants were outstanding  
the location was great 
try to stay on a high floor overlooking the pool and bar","Date of stay: January 2022","null","ui_bubble_rating bubble_50"
"1665328641-2331","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","ArubainChicago","Sheboygan, Wisconsin9 contributions","Beautiful property & great service","Thought I was the ‘plus 1’ on the trip and this might not have been a resort I would have considered due to brand loyalty, so glad I experienced this beautiful property. Updated rooms, lots of space, weren’t ‘on top of other guests’, great food & drinks. This resort was everything important to me in a vacation & I look forward to a future visit!","Date of stay: January 2022","Trip type: Traveled on business","ui_bubble_rating bubble_50"
